these are tests for the public proxy servers made using curl_multi interface. 
Each line represents a 407 requests made to 407 proxies to get the url https://www.example.com with CONNECTION_TIMEOUT = 30 s
The purbose of these requests is to count how many proxies are working (errno 0) and how many timeouts (errno 28).
As a try to reproduce the problem of "SOMETIMES (curl_multi timeout toooo many proxies while they are working)"
see test number 331 for example


column(1) : #
column(2) : time(UTC)
column(3) : how many times small total_time issue reproduced (see issue 3602)
column(4) : total execution time
column(5) : no error 0 (how many requests result in no error CURLE_OK)
column(6) : error 7  (how many requests result in error 7 CURLE_COULDNT_CONNECT)
column(7) : error 28 (how many requests result in error 28 CURLE_OPERATION_TIMEDOUT)
column(8) : error 35 (how many requests result in error 35 CURLE_SSL_CONNECT_ERROR)
column(9) : error 56 (how many requests result in error 56 CURLE_RECV_ERROR)
column(10) : program that used the curl
column(11) : cURL version

c(1)	c(2)			c(3)	c(4)	c(5)	c(6)	c(7)	c(8)	c(9)	c(10)				c(11)
117	2019-02-24 22:18:01	0	31.51	85	146	137	2	37	PHP 7.0.33 (Linux CenoOS)	7.64.0
118	2019-02-24 22:18:03	0	30.05	7	154	225	0	21	PHP 7.2.14(Linux Fedora)	7.59.0
119	2019-02-24 22:20:02	0	31.58	93	146	126	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
120	2019-02-24 22:20:04	0	30.05	7	154	233	0	13	PHP 7.2.14(Linux Fedora)	7.59.0
121	2019-02-24 22:22:01	0	30.05	4	151	239	0	13	PHP 7.2.14(Linux Fedora)	7.59.0
122	2019-02-24 22:22:01	0	31.31	80	147	140	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
123	2019-02-24 22:24:01	0	32.08	88	147	131	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
124	2019-02-24 22:24:02	0	31.16	99	157	84	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
125	2019-02-24 22:26:01	0	31.62	82	145	137	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
126	2019-02-24 22:26:02	0	31.19	97	155	96	2	57	PHP 7.2.14(Linux Fedora)	7.59.0
127	2019-02-24 22:28:01	0	30.41	83	146	132	2	44	PHP 7.0.33 (Linux CenoOS)	7.64.0
128	2019-02-24 22:28:02	0	31.17	100	154	82	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
129	2019-02-24 22:30:01	0	30.56	91	145	124	2	45	PHP 7.0.33 (Linux CenoOS)	7.64.0
130	2019-02-24 22:30:05	0	31.17	101	155	78	2	71	PHP 7.2.14(Linux Fedora)	7.59.0
131	2019-02-24 22:32:01	0	30.40	93	147	126	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
132	2019-02-24 22:32:03	0	30.20	112	155	69	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
133	2019-02-24 22:34:01	0	31.10	92	145	129	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
134	2019-02-24 22:34:07	0	30.21	86	153	90	2	76	PHP 7.2.14(Linux Fedora)	7.59.0
135	2019-02-24 22:36:01	0	30.24	89	147	128	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
136	2019-02-24 22:36:03	0	31.19	101	155	80	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
137	2019-02-24 22:38:01	0	31.33	90	146	132	2	37	PHP 7.0.33 (Linux CenoOS)	7.64.0
138	2019-02-24 22:38:03	0	31.40	105	153	88	2	59	PHP 7.2.14(Linux Fedora)	7.59.0
139	2019-02-24 22:40:01	0	31.72	89	146	132	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
140	2019-02-24 22:40:03	0	31.39	97	156	88	2	64	PHP 7.2.14(Linux Fedora)	7.59.0
141	2019-02-24 22:42:01	0	31.21	101	155	88	2	61	PHP 7.2.14(Linux Fedora)	7.59.0
142	2019-02-24 22:42:01	0	30.43	85	145	131	2	44	PHP 7.0.33 (Linux CenoOS)	7.64.0
143	2019-02-24 22:44:01	0	31.03	3	153	233	0	18	PHP 7.2.14(Linux Fedora)	7.59.0
144	2019-02-24 22:44:01	0	31.72	87	145	131	2	42	PHP 7.0.33 (Linux CenoOS)	7.64.0
145	2019-02-24 22:46:01	0	31.58	84	145	132	2	44	PHP 7.0.33 (Linux CenoOS)	7.64.0
146	2019-02-24 22:46:02	0	31.04	6	152	237	0	12	PHP 7.2.14(Linux Fedora)	7.59.0
147	2019-02-24 22:48:01	0	30.50	100	154	80	2	71	PHP 7.2.14(Linux Fedora)	7.59.0
148	2019-02-24 22:48:01	0	30.74	78	144	148	2	35	PHP 7.0.33 (Linux CenoOS)	7.64.0
149	2019-02-24 22:50:01	0	30.71	79	145	138	2	43	PHP 7.0.33 (Linux CenoOS)	7.64.0
150	2019-02-24 22:50:04	0	31.32	97	153	88	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
151	2019-02-24 22:52:01	0	30.36	85	146	133	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
152	2019-02-24 22:52:05	0	31.23	97	154	92	2	62	PHP 7.2.14(Linux Fedora)	7.59.0
153	2019-02-24 22:54:01	10	31.22	86	147	132	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
154	2019-02-24 22:54:04	0	30.05	3	154	228	0	22	PHP 7.2.14(Linux Fedora)	7.59.0
155	2019-02-24 22:56:01	0	30.06	9	153	231	0	14	PHP 7.2.14(Linux Fedora)	7.59.0
156	2019-02-24 22:56:01	0	31.75	80	145	135	2	45	PHP 7.0.33 (Linux CenoOS)	7.64.0
157	2019-02-24 22:58:01	0	31.27	99	152	97	2	57	PHP 7.2.14(Linux Fedora)	7.59.0
158	2019-02-24 22:58:01	0	30.88	87	144	136	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
159	2019-02-24 23:00:02	0	30.66	87	147	135	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
160	2019-02-24 23:00:03	0	31.18	103	152	92	2	58	PHP 7.2.14(Linux Fedora)	7.59.0
161	2019-02-24 23:02:01	0	31.27	101	154	90	2	60	PHP 7.2.14(Linux Fedora)	7.59.0
162	2019-02-24 23:02:01	0	30.60	85	144	135	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
163	2019-02-24 23:04:01	0	31.66	84	144	142	2	35	PHP 7.0.33 (Linux CenoOS)	7.64.0
164	2019-02-24 23:04:03	0	30.05	3	153	240	0	11	PHP 7.2.14(Linux Fedora)	7.59.0
165	2019-02-24 23:06:01	0	30.05	4	152	243	0	8	PHP 7.2.14(Linux Fedora)	7.59.0
166	2019-02-24 23:06:01	0	31.00	81	144	136	2	44	PHP 7.0.33 (Linux CenoOS)	7.64.0
167	2019-02-24 23:08:02	0	30.06	3	152	238	0	14	PHP 7.2.14(Linux Fedora)	7.59.0
168	2019-02-24 23:08:02	0	30.26	83	145	139	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
169	2019-02-24 23:10:01	0	30.05	4	154	239	0	10	PHP 7.2.14(Linux Fedora)	7.59.0
170	2019-02-24 23:10:02	0	30.45	83	145	135	2	42	PHP 7.0.33 (Linux CenoOS)	7.64.0
171	2019-02-24 23:12:01	0	31.05	82	145	140	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
172	2019-02-24 23:12:11	0	30.47	3	154	233	0	17	PHP 7.2.14(Linux Fedora)	7.59.0
173	2019-02-24 23:14:01	0	31.62	85	146	137	2	37	PHP 7.0.33 (Linux CenoOS)	7.64.0
174	2019-02-24 23:14:05	0	30.09	6	154	240	0	7	PHP 7.2.14(Linux Fedora)	7.59.0
175	2019-02-24 23:16:01	0	31.73	85	148	133	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
176	2019-02-24 23:16:04	0	30.10	6	152	236	0	13	PHP 7.2.14(Linux Fedora)	7.59.0
177	2019-02-24 23:18:01	0	32.07	90	146	129	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
178	2019-02-24 23:18:04	0	30.23	3	153	244	0	7	PHP 7.2.14(Linux Fedora)	7.59.0
179	2019-02-24 23:20:01	0	30.44	87	145	134	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
180	2019-02-24 23:20:04	0	30.26	9	154	240	0	4	PHP 7.2.14(Linux Fedora)	7.59.0
181	2019-02-24 23:22:01	0	30.34	89	146	133	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
182	2019-02-24 23:22:02	0	30.09	4	153	245	0	5	PHP 7.2.14(Linux Fedora)	7.59.0
183	2019-02-24 23:24:01	0	30.05	4	153	244	0	6	PHP 7.2.14(Linux Fedora)	7.59.0
184	2019-02-24 23:24:01	0	30.42	82	145	141	2	37	PHP 7.0.33 (Linux CenoOS)	7.64.0
185	2019-02-24 23:26:01	0	30.92	83	145	134	2	43	PHP 7.0.33 (Linux CenoOS)	7.64.0
186	2019-02-24 23:26:02	0	30.06	8	154	244	0	1	PHP 7.2.14(Linux Fedora)	7.59.0
